longitude,latitude,profile_id
degrees_east,degrees_north,
-80.962485,30.899897,1706918392
-80.962485,30.899896999999996,1706918483
-80.962485,30.899896999999996,1706918577
-80.962485,30.899897,1706919634
-80.962485,30.899897,1706919725
-80.962485,30.899897,1706919843
-80.962485,30.899897,1706920361
-80.962485,30.899897,1706920475
-80.962485,30.899897,1706920998
-80.962485,30.899897,1706921555
-80.962485,30.899897,1706921646
-80.962485,30.899896999999996,1706921758
-80.962485,30.899897000000003,1706922877
-80.962485,30.899897000000003,1706922986
-80.962485,30.899897000000003,1706923611
-80.962485,30.899897,1706923721
-80.962485,30.899896999999996,1706923833
-80.962485,30.899897,1706924413
-80.962485,30.899896999999996,1706924543
-80.962485,30.899897,1706925093
-80.962485,30.899896999999996,1706925218
-80.962485,30.899897,1706925789
-80.962485,30.899897,1706925914
-80.962485,30.899897,1706926470
-80.962485,30.899896999999996,1706926590
-80.962485,30.899897,1706927131
-80.962485,30.899897,1706927664
-80.962485,30.899897,1706928346
-80.962485,30.899897,1706928437
-80.962485,30.899897,1706928988
-80.962485,30.899897,1706929079
-80.962485,30.899897,1706929641
-80.962485,30.899897,1706929733
-80.962485,30.899897,1706929859
-80.962485,30.899897,1706930317
-80.962485,30.899896999999996,1706930408
-80.97596,30.941755,1706932171
-80.97596,30.941755,1706932281
-80.97596,30.941755,1706932905
-80.97596,30.941755,1706933032
-80.97596,30.941755,1706933152
-80.97596,30.941755,1706933749
-80.97596,30.941755,1706934358
-80.97596,30.941755,1706934468
-80.97596,30.941755,1706935119
-80.97596,30.941755,1706935228
-80.97596,30.941755,1706935367
-80.97596,30.94175500000001,1706936012
-80.97596,30.941755,1706936668
-80.97596,30.941755,1706936777
-80.97596,30.941755,1706936920
-80.97596,30.941755,1706938205
-80.97596,30.941755,1706938314
-80.97596,30.941755,1706938940
-80.97596,30.941755,1706939049
-80.97596,30.941755,1706939181
-80.97596,30.941755,1706939800
-80.97596,30.941755,1706940427
-80.97596,30.941755,1706941190
-80.97596,30.941755,1706941300
-80.97596,30.941755,1706941952
-80.97596,30.941755,1706942187
-80.97596,30.941755,1706942785
-80.97596,30.941755,1706942924
-80.97596,30.941755,1706943526
-80.97596,30.941755,1706944156
-80.97596,30.941755,1706944266
-80.95178,30.975222,1706946671
-80.95178,30.975222,1706946928
-80.95178,30.97522199999999,1706947569
-80.95178,30.975221999999995,1706947707
-80.95178,30.975221999999995,1706948479
-80.95178,30.97522199999999,1706949125
-80.95178,30.975221999999995,1706949806
-80.95178,30.975222,1706950065
-80.95178,30.975222,1706951372
-80.95178000000001,30.975221999999988,1706951500
-80.95178,30.975222,1706952165
-80.95178000000001,30.975221999999988,1706952293
-80.95178,30.975222,1706952974
-80.95178,30.975222,1706953768
-80.95178,30.975222,1706954581
-80.95178,30.97522199999999,1706954708
-80.95178,30.975222,1706955399
-80.95178000000001,30.975221999999988,1706955508
-80.95178,30.975222,1706956185
-80.95178000000001,30.975221999999988,1706956313
-80.95178,30.975221999999995,1706956982
-80.95178,30.97522199999999,1706957253
-80.95178,30.97522199999999,1706957928
-80.95178,30.975222,1706958600
-80.920397,30.987987999999998,1706961058
-80.920397,30.987987999999994,1706961342
-80.92039700000001,30.987987999999987,1706962019
-80.920397,30.987987999999998,1706962714
-80.92039700000001,30.987987999999987,1706962841
-80.920397,30.987987999999998,1706963538
-80.92039700000001,30.987987999999987,1706963666
-80.920397,30.987988,1706964333
-80.920397,30.987988,1706965094
-80.92039700000001,30.987987999999987,1706965204
-80.920397,30.987987999999998,1706965893
-80.92039700000001,30.987987999999987,1706966021
-80.920397,30.987988,1706966684
-80.920397,30.987988,1706967481
-80.920397,30.98798799999999,1706967591
-80.920397,30.98798799999999,1706967720
-80.920397,30.98798799999999,1706968412
-80.920397,30.987987999999994,1706968555
-80.92039700000001,30.987987999999987,1706969179
-80.920397,30.987987999999994,1706969311
-80.920397,30.987987999999994,1706969860
-80.920397,30.987988,1706970406
-80.920397,30.987988,1706971098
-80.920397,30.987987999999994,1706971208
-80.920397,30.987987999999994,1706971324
-80.920397,30.98798799999999,1706971900
-80.920397,30.987987999999998,1706972038
-80.92039700000001,30.987987999999987,1706972663
-80.920397,30.987987999999994,1706972817
-80.920397,30.98798799999999,1706973411
-80.930383,31.008947000000003,1706975457
-80.93038299999999,31.00894699999999,1706975567
-80.930383,31.008947000000003,1706976212
-80.930383,31.008946999999996,1706976322
-80.930383,31.008946999999992,1706976430
-80.930383,31.008947,1706977123
-80.930383,31.008946999999992,1706977645
-80.930383,31.008947000000003,1706978216
-80.93038299999999,31.00894699999999,1706978325
-80.930383,31.008947000000003,1706978924
-80.930383,31.008946999999992,1706979034
-80.930383,31.008947,1706979154
-80.93038299999998,31.00894699999999,1706979720
-80.930383,31.008947000000003,1706980310
-80.93038299999999,31.00894699999999,1706980419
-80.930383,31.008947000000003,1706981016
-80.93038299999999,31.008946999999992,1706981126
-80.930383,31.008947000000003,1706981707
-80.930383,31.008946999999996,1706981799
-80.930383,31.008946999999996,1706981914
-80.930383,31.008946999999996,1706982474
-80.930383,31.008947,1706982593
-80.93038299999999,31.00894699999999,1706983141
-80.930383,31.008946999999996,1706983277
-80.930383,31.008946999999992,1706983831
-80.930383,31.008946999999992,1706983958
-80.930383,31.008947000000003,1706985121
-80.930383,31.008947000000003,1706985818
-80.930383,31.008946999999996,1706986034
-80.930383,31.008946999999992,1706986596
-80.930383,31.008947,1706986714
-80.930383,31.008946999999996,1706987368
-80.930383,31.008946999999996,1706987934
-80.90986499999998,31.008822000000002,1706989982
-80.90986499999998,31.008822,1706990092
-80.90986499999998,31.008822000000002,1706990665
-80.909865,31.008822000000002,1706990774
-80.90986499999998,31.008822000000002,1706991327
-80.90986499999998,31.008822,1706991436
-80.90986499999998,31.008822,1706991983
-80.90986499999998,31.008822,1706992074
-80.90986499999998,31.008822,1706992642
-80.90986499999998,31.008822,1706992733
-80.90986499999998,31.008822,1706993320
-80.909865,31.008822,1706993411
-80.90986499999998,31.008822,1706993537
-80.90986499999998,31.008822,1706994124
-80.90986499999998,31.008822000000002,1706994734
-80.909865,31.008822000000002,1706994844
-80.909865,31.008821999999995,1706994973
-80.909865,31.008822000000002,1706995550
-80.909865,31.008821999999995,1706995684
-80.909865,31.008821999999995,1706996302
-80.909865,31.008821999999995,1706996950
-80.909865,31.008822000000002,1706997078
-80.90986499999998,31.008822000000002,1706997713
-80.909865,31.008822,1706998433
-80.90986499999998,31.008822,1706998561
-80.909865,31.008821999999995,1706998683
-80.909865,31.008822,1706999299
-80.909865,31.008821999999995,1706999966
-80.90986500000001,31.008822,1707000094
-80.909865,31.008821999999995,1707000781
-80.909865,31.008822000000002,1707000909
-80.909865,31.008822000000002,1707001039
